,text_content,Contador,Golpe
2486,"“QUERO SER JOHN MALKOVICH”

Olá! A CasaViva e o HQLab têm o prazer de convidar para mais uma sessão aberta do CineHQ, dia 21/10/22, às 17h00.
John Cusack é Craig Schwartz, um titereiro, que faz show de marionetes. Sua esposa Lotte, interpretada por Cameron Diaz, é viciada em animais, e em seu novo emprego, Craig conhece Maxine (Catherine Keener), e logo se interessa por ela. 
Pouco disso tudo parece importante para o tema central do filme, mas não se engane, o roteiro de Charlie Kauffman costura todas estas pontas soltas como se fossem as linhas das marionetes, num enredo tão louco como ninguém poderia pensar ser possível, cheio de pequenos detalhes e variedades, quase inúteis, tornando tudo irresistivelmente divertido. 

Trata-se de um longa-metragem a ser visto sem expectativas, mesmo porque não há absolutamente nada o que esperar. Quero Ser John Malkovich é um filme maluco, estranho, peculiar, extravagante e totalmente nonsense, mas caso você aceite tudo isso, vai ter uma das melhores experiências cinematográficas da sua vida, sem nem ao menos suspeitar disso. 
Será um clássico: assim que a humanidade estiver pronta para entendê-lo por completo. (comentários de Marco Oliveira em https://outrahora.com)

O QUÊ: apresentação de “Quero Ser John Malkovich” (1999)
QUANDO: sexta-feira, 21 de outubro de 2022, às 17h00
ONDE: CasaViva, à Av. Dom Manuel, 357 (esquina com Rua Costa Barros)
PROMOÇÃO: HQLab – Centro de Referência em HQ, que faz o Cine HQ

Entrada franca. Venha a pé, de bike ou de Uber etc., mas se vier de carro estacione à rua Rodrigues Jr e caminhe pela Costa Barros até à Dom Manuel. É tranquilo.",2,0
2487,"*Raquel: “Pernambuco tem uma oportunidade histórica e não pode eleger uma candidata como Marília, que só propaga fake news”*

https://pernambucoempauta.com/2022/10/20/raquel-pernambuco-tem-uma-oportunidade-historica-e-nao-pode-eleger-uma-candidata-como-marilia-que-so-propaga-fake-news/",2,0
2488,"Ganhe 12.000.000 Kwai Golds semanalmente! De segunda a domingo, venha me impulsionar no Kwai todos os dias e ganharemos dinheiro juntos! https://s.kwai.app/w/ajxpMy2b",2,0
2489,https://timesbrasilia.com.br/destaque/a-mega-acumulada-sorteia-r-85-milhoes-saiba-como-investir-a-bolada/,2,0
2490,https://timesbrasilia.com.br/concurso-e-emprego/taguatinga-tem-101-vagas-de-emprego-nesta-quinta-feira-20/,2,0
2491,"Compraram mais de 100 imóveis e 51 deles foi com dinheiro vivo,  cuja origem é desconhecida.",2,0
2492,ATENÇÃO *Quer ganhar Dinheiro?ficar milionário?sem jogar na loteria?Pablo Maçal (milionário) está oferecendo 1milhao de Reais pra quem tiver este documento de sentença absolutoria*,2,0
2493,"LULA não é santo. Mas LULA é mais humano que o Bozo.

LULA vai criar credito de até 100 mil para as pessoas pobres das favelas.


Oportunidade para os pobres q não tem nada , abrir seus próprios comércio",2,0
2494,"Pois bem, o grupo está sendo produtivo, mas estou cansado, vou dormir. Amanhã se tiver tempo retorno a tentar. Gratidão, e boa noite.",2,0
2495,VERDADE NO TEMPO DO PT TINHA MUITOS ASSALTOS A BANCOS MESMO.,2,0
2496,"Ladrão
Assassino de Empregos 🇧🇷💲🇧🇷🤌🤌🤌🇧🇷💲💲💲💲




O que falta mais nesse Homem❔ 🖕🖕🖕🖕🖕💲🖕🖕🖕🖕🖕




Que si depende da globo do Xandão e dos datasFalhas...ELE🖕 vai ser seu representante de sua nação 🇧🇷",2,0
2497,"*Probabilidade de vitória de Bolsonaro é de 52%, contra 48% de Lula, afirma consultoria*

A estimativa foi feita pelo consultor e sócio diretor da CAC Consultoria, José Luciano de Mattos Dias, em evento a clientes do BTG Pactual

https://www.contrafatos.com.br/probabilidade-de-vitoria-de-bolsonaro-e-de-52-contra-48-de-lula-afirma-consultoria/",2,0
2498,"Honestamente, em algumas horas eu acho que o Brasil MERECE que o Lula volte à presidência. 

É inconcebível que, ainda hoje, estejamos vendo esse indivíduo abjeto disputando o segundo turno das eleições. É a declaração inequívoca de que não somos um país sério. 

Independente de ter sido ""descondenado"", por um juíz que ele mesmo indicou, Lula é um criminoso! E não estou falando apenas de corrupção. É cúmplice, apoiador e, enquanto presidente, financiador de regimes ditatoriais; é declaradamente simpático à criminalidade; é sabidamente envolvido em casos como o de Celso Daniel... 

Se Lula ganhar, NINGUÉM poderá dizer que ""não sabia"" o que ele pretendia. Em campanha, já está deixando muito claras suas intenções. Foi explícito em ameaçar o governador reeleito de Minas, que não lhe deu apoio, dizendo que ele AINDA é livre pra falar o que quiser; foi incisivo em dizer que vai desarmar o cidadão, enquanto defende ladrões e posa ao lado de membros de facções criminosas; foi taxativo em suas declarações contra o agronegócio, contra os empresários, contra a liberdade de expressão, contra qualquer um que produza algo e/ou se oponha às suas ideias. 

Os brasileiros estão esquecendo que, no governo desse bandido, tínhamos macas espalhadas pelos corredores do SUS e vimos a criminalidade violenta explodir no país. Estão esquecendo que, apesar de ""descondenado"", as empresas que fizeram delações sobre a corrupção no seu governo devolveram BILHÕES DE REAIS aos cofres públicos. 

Tudo isso em troca do que? Pela promessa de uma picanha com cervejinha no fim de semana? Promessa, aliás, que é ridicularizada, aos risos, pelo próprio Lula; o mesmo Lula que, em 2015, durante a maior crise econômica da história recente brasileira, causada JUSTAMENTE pela política econômica petista, disse que o pobre teria que tirar a carne do prato e comer ovo. 

Qualquer que seja o resultado da eleição, nós já perdemos. Termos um país dividido entre um Presidente ""que fala bobagem"" e um criminoso contumaz, igualando as falhas de um e de outro, prova que a bússola moral do nosso povo está completamente desregulada. 

Sinceramente, não vejo outra alternativa, além de um ""tratamento de choque"", para que os brasileiros voltem a raciocinar com clareza. Lula presidente, pelo terceiro mandato e com ""sangue no olho"", seria a cura para o esquerdismo tupiniquim. 

É assim que se ensina um povo que sempre teve tudo de mão beijada, que nunca viu sangue derramado para conquistar nada. É assim que se ""desmama"" um país viciado em paternalismo Estatal. 

Quando não tiverem picanha, nem qualquer carne, nem liberdade, nem segurança; quando seus filhos forem doutrinados, abusados e assaltados por jovens que só querem ""tomar uma cervejinha""; quando estiverem desempregados, livres dos ""capitalistas malvadões"" que foram aplicar seu dinheiro em outro país; quando forem proibidos de professar sua fé e tiverem entregado todas as suas armas, as únicas ferramentas que poderiam ser usadas para a retomada da democracia, aí vocês ""fazem o L"". 

Os artistas, influenciadores e intelectuais, que vocês adoram seguir, estarão em Paris, ou Berlim, ou Londres, ou Barcelona... Qualquer lugar BEM distante da realidade em que vocês se enfiaram, com suas próprias pernas. 

Infelizmente, esse será o preço a se pagar pelo aprendizado de um povo que não soube aprender com os erros alheios; que é incapaz de procurar informações por suas próprias fontes e se mantém manipulado, em pleno 2022, pela grande imprensa e seus ""formadores de opinião"". 

Depois da desgraça completa de duas ou três gerações, talvez fiquemos livres definitivamente dessa ideologia nefasta. Enquanto não a vivermos na pele, sempre terão os ignorantes diplomados romantizando o autoritarismo  e o povo, sem brio e sem honra, adorando aqueles que lhes enchem de migalhas. 

Felipe Fiamenghi -
 13/10/2022

""Um povo corrompido não pode tolerar um governo que não seja corrupto.""
(Marquês de Maricá)",2,0
2499,"Pq petista não tem dinheiro nesse cofre .
Pq são todos pobres e miseráveis",2,0
2500,Então pq petista quer tanto ele cuidando do dinheiro do povo ??!!,2,0
2501,"E antes de perguntar sobre escolaridade pergunta quanto eu ganho .
Pois vc estuda para ganhar dinheiro .
Os famosos socialistinha de iPhone contra o capitalismo",2,0
2502,"Eu comprei três carros em leilão,dois do Detran por não pagar IPVA,e um por recuperação do banco por dívida de financiamento!
Será que esses carros não foram daqueles pobres que o Lula tinha tirado da pobreza????",2,0
2503,Maranhão 👆🏼👆🏼 um rio de dinheiro jogado fora,2,0
2504,"Se o Lula ganhar as eleições, seu governo teria responsabilidade fiscal?

Até mesmo Henrique Meirelles, que foi presidente do Banco Central durante os governos Lula, é cético quanto a essa possibilidade.

Para Meirelles, o programa de governo petista foi desenvolvido por economistas que acreditam fortemente no papel do Estado e das empresas estatais na promoção do desenvolvimento.

Por esse motivo, sua visão é de que o programa apresentado é uma péssima notícia, por ser muito semelhante ao empregado no governo da ex-presidente Dilma Rousseff – que resultou na maior crise econômica da história da república.

Para piorar, Lula ainda não indicou nenhum nome que faria parte da sua equipe econômica, provavelmente por receio de que isso poderia atrapalhar suas chances na eleição.

Meirelles até destacou que o primeiro mandato de Lula começou com responsabilidade fiscal, que foi relaxada no segundo mandato e abandonada no governo Dilma.

Contudo, é fácil gastar menos do que se arrecada quando o mundo está em forte ritmo de crescimento e a China está promovendo um boom de commodities. Afinal, com os preços dos nossos principais produtos de exportação disparando, a nossa balança comercial foi muito favorecida e houve uma enxurrada de entrada de dólares no país.

Isso levou a cotação do dólar para baixo, ajudou a controlar a inflação e permitiu uma expansão dos gastos públicos sem causar um desequilíbrio fiscal.

Contudo, quando veio a crise de 2008, a situação mudou: a demanda por commodities e o ritmo do crescimento econômico caíram, mas não foi feito o ajuste fiscal necessário.

Os governos Lula e Dilma decidiram seguir pelo caminho fácil e populista, que foi diretamente responsável pela nossa recessão em 2015 e 2016.

Nessa época, enquanto EUA, China e muitos emergentes seguiam com a economia em forte crescimento, o Brasil foi um dos poucos países do mundo com recessão e inflação de dois dígitos – fomos acompanhados por Argentina, Venezuela, alguns países africanos, Rússia e Ucrânia (que estavam em conflito armado por conta da Crimeia).

Diante de tudo isso, é muito improvável que um eventual governo Lula vá empregar políticas econômicas responsáveis.",2,0
2505,Por isso é muito difícil um cidadão do bem ganhar na loteria tem muitos bandidos sendo  sorteados.,2,0
2506,"Robson Pereira quem é o senhor:

1 - Quem engana de graça em defesa de uma ideologia  falida de esquerda?

2 - Quem engana porque tem muito dinheiro na mala e na cueca a lucrar?

3 - Quem está sendo enganado e acredita realmente nessas mentiras?

Caso o senhor pertence ao terceiro grupo podemos conversar no privado e posso te mostrar provas de que estão te enganando

Os outros dois grupos infelizmente são um casa perdido...",2,0
2507,Essa é minha última mensagem adeus Boa sorte a toda a nação brasileira Amém,2,0
2508,"""Surgem imagens repugnantes do esquema de corrupção do candidato de Lula em Alagoas"" https://www.jornaldacidadeonline.com.br/noticias/43268/surgem-imagens-repugnantes-do-esquema-de-corrupcao-do-candidato-de-lula-em-alagoas",2,0
2509,"*+ DESTAQUES DO DIVIRTA-CE* 💥

DANÇA - Taanteatro Companhia traz “Mensagens de Moçambique” à Bienal de Dança De Par em Par - http://divirta-ce.blogspot.com/2022/10/danca_25.html

TEATRO - Ricardo Guilherme encena aula-espetáculo  “Haroldo do Hiroldo” no São Luiz - http://divirta-ce.blogspot.com/2022/10/teatro.html

IMPERDÍVEL - Edição 2022 do Festival Canoa Blues começa em Novembro - http://divirta-ce.blogspot.com/2022/10/musica_89.html

+ MÚSICA - 11o. Festival Choro Jazz promove shows gratuitos, com grandes nomes da música brasileira, em Fortaleza e Jericoacoara - http://divirta-ce.blogspot.com/2022/10/musica_25.html

MEU QUADRO PET - Amor aos Bichos vira arte e renda - http://divirta-ce.blogspot.com/2022/10/meu-quadro-pet.html

CINEMA - Confira a programação do Cinema do Dragão a partir desta quinta-feira (27) - http://divirta-ce.blogspot.com/2022/10/centro-cultural_25.html

CASA COR CEARÁ - Pedro Ariel lança amanhã o livro a ""Grande Beleza: Cores"" - http://divirta-ce.blogspot.com/2022/10/casa-cor-ceara.html

MODA - Klebber Toledo e Lucas Fernandes vêm à Fortaleza para convenção anual da Stalker - http://divirta-ce.blogspot.com/2022/10/moda_58.html

TURISMO - Em pesquisa inédita, turistas atribuem nota 9,14 para medir grau de felicidade com experiência em Fortaleza - http://divirta-ce.blogspot.com/2022/10/turismo_25.html

SUPERAÇÃO - Cearenses participam do 1ª Festival de Dragon Boat de Mulheres Sobreviventes do Câncer de Mama em Brasília - http://divirta-ce.blogspot.com/2022/10/superacao.html

MOBILIDADE E VENDAS - Conheça mais sobre comércio dentro do sistema de transporte urbanos de Fortaleza - http://divirta-ce.blogspot.com/2022/10/mobilidade-e-vendas.html. 

FUTEBOL E NEGÓCIOS - Empresa cearense desenvolve primeiro robô interativo sobre curiosidades da Copa do Mundo - http://divirta-ce.blogspot.com/2022/10/futebol-e-negocios.html

INOVAÇÃO - Newpen lança a linha Revolution HB, lápis infinito que não precisa apontar - http://divirta-ce.blogspot.com/2022/10/inovacao.html

CINEMA E STREAMING - Prestes a estrear na telona e na HBO em ‘O Faixa Preta’, Daniel Satti dá detalhes do seu personagem e fala da boa forma aos 48 anos - http://divirta-ce.blogspot.com/2022/10/cinema-e-streaming.html

PARQUE AQUÁTICO - Beach Park está entre os cinco parques aquáticos mais visitados da América Latina - http://divirta-ce.blogspot.com/2022/10/parque-aquatico_25.html

DIVIRTA-CE RECOMENDA: CHURRASCARIA - Ótima experiência em rodízio de carnes na capital cearense - http://divirta-ce.blogspot.com/2022/10/churrascaria.html

PET MOM - Joias para quem ama animais - http://divirta-ce.blogspot.com/2022/10/pet-mom.html

MÚSICA - Cantando grandes sucessos, Calcinha Preta, Taty Girl e Wesley Safadão levam o público de Caruaru ao delírio no ""TBT do Safadão"" - http://divirta-ce.blogspot.com/2022/10/forro.html

GASTRONOMIA - Dia do Macarrão: duas receitas infalíveis para celebrar - http://divirta-ce.blogspot.com/2022/10/gastronomia_25.html

MASSA E VINHOS - Dicas Wine para harmonizar macarrão com vinhos - http://divirta-ce.blogspot.com/2022/10/massa-e-vinho.html

DIA DO DENTISTA - 5 coisas que você não sabia sobre implantes dentários - http://divirta-ce.blogspot.com/2022/10/dia-do-dentista.html

ELEIÇÕES 2022 - Assédio eleitoral: prática é crime e pode gerar multa e detenção - http://divirta-ce.blogspot.com/2022/10/eleicoes-2022_25.html

QUADRINHOS - Artista visual Daniela Campos faz lançamento de ""A Oitava Casa"" - Inspirada em uma obra teatral, a obHQ retrata uma revolta contra as injustiças do poder num tabuleiro de xadrez - http://divirta-ce.blogspot.com/2022/10/quadrinhos.html

LIVRO - O design-marcenaria de Ricardo Graham Ferreira - Obra sobre expoente de geração contemporânea que une marcenaria e design apresenta sua produção, seu processo, suas ideias e sua oficina na serra fluminense - http://divirta-ce.blogspot.com/2022/10/livro.html

ECONOMIA - 85% das lojas pretendem participar da Black Friday - http://divirta-ce.blogspot.com/2022/10/economia.html

MERCADO DE TRABALHO - Feira de Oportunidades do Grau Técnico oferta mais de 1200 vagas de emprego em Fortaleza - http://divirta-ce.blogspot.com/2022/10/mercado-de-trabalho_25.html

WORKSHOP - Donas do seu Mundo promove imersão para ajudar mulheres empreendedoras ou que desejam empreender - http://divirta-ce.blogspot.com/2022/10/workshop.html

SOLIDARIEDADE - Campo Ouro Verde realiza ação de Dia das Crianças no Curió - http://divirta-ce.blogspot.com/2022/10/solidariedade_24.html

MODA - Empresário investe no mercado do Rio de Janeiro com primeira loja especializada em chapéus Panamá originais - http://divirta-ce.blogspot.com/2022/10/moda_25.html

ESPORTES - Cearense João Vitor, campeão Mundial, Sul-americano e AJP Tour Portugal de Jiu-jitsu, faz vaquinha para custear campeonatos internacionais - http://divirta-ce.blogspot.com/2022/10/esporte.html

CINEMA - Longa ‘Meu Tio José’ estreia no circuito independente em 14 capitais do Brasil - Escrito e dirigido por Ducca Rios, filme em formato de animação é baseado em fatos reais e promete mobilizar a crítica e o público, principalmente jovem, ao contar a história familiar de um ex-guerrilheiro assassinado na ditadura; Wagner Moura é um dos dubladores - http://divirta-ce.blogspot.com/2022/10/cinema_24.html

EDUCAÇÃO - Escola Luminova, do Grupo SEB, anuncia dez novas escolas no Norte e Nordeste - Três das dez unidades, adquiridas pelo Grupo Nilton Lins, já começam a operar nas cidades de Manaus e Humaitá (AM) e Fortaleza (CE)- http://divirta-ce.blogspot.com/2022/10/educacao_23.html

LINKS DO DIVIRTA-CE - https://linktr.ee/divirtace

EMAIL PARA PAUTAS -
caderno2@gmail.comcaderno2@gmail.coml",2,0
