Golpe,text_content,count,processed_text_content,n_words
0,"Dinheiro digitalizado não é o problema.
Eles vão implementar o crédito social.
O dinheiro será tirado de tudo.
E os pontos sociais serão introduzidos.

Pontos sociais se acumulam se você ouvir as autoridades e fizer o que as autoridades dizem.

Por exemplo: você disse algo que não combina com eles ou não quer a dose de vaxx - você não tem mais crédito social - você não tem mais acesso a nada - você não pode mais sair de casa - você não pode mais comprar um pedaço de pão - você não pode mais pagar a manutenção - ficar sem-teto etc. . .
Você não quer um chip, você não quer comer insetos - o mesmo...

E nada vai ajudar os que estão no poder - os primeiros a serem postos em desuso são os governos, o exército, a polícia: um, porque não produzem nada, e dois: são perigosos.
Não acredite em mim, normal.
Onde está o cérebro para pensar por que os militares foram forçados a grampear?
Onde está o cérebro para pensar por que eles fazem um governo mundial?
Apenas um! Mundo!
Você nem entende que todos os governos e todos os governos locais serão liquidados, não é?

Cérebros lisos...
Bem, então como eles vão nos manter presos?
Tudo será impulsionado pela Inteligência Artificial.
Acabaram de te contar!
Já está sendo implementado em todos os lugares.
Você nem vai perceber como foi parar na jaula...

""Você não terá nada e será feliz!""
Você vai ver por si mesmo.
Isso acontecerá muito rapidamente se você não acordar...

Cleópatra 🙏❤️🙏",2,"dinheiro digitalizar problema 
 ir implementar credito social 
 dinheiro tirar tudo 
 ponto social introduzir 
 
 ponto social acumular ouvir autoridade fizer autoridade dizer 
 
 exemplo dizer algo combinar querererer dose vaxx credito social acesso nada poderrr sair casa poderrr comprar pedaco pao poderrr pagar manutencao ficar teto etc 
 querererer chip querererer comer inseto 
 
 nada ir ajudar poderrrr primeiro ser posto desusar governo exercito policia porque produzir nada dois perigoso 
 acreditar eu normal 
 onde cerebrar pensar militar forcar grampear ? 
 onde cerebrar pensar fazer governo mundial ? 
 apenas ! mundo ! 
 entender todo governo todo governo local liquidar ? 
 
 cerebrars liso 
 bem entao ir manter preso ? 
 tudo impulsionar inteligencia artificial 
 acabar contar ! 
 ser implementar todo lugar 
 ir perceber parar jaula 
 
 nada feliz ! 
 ir ver si 
 acontecer rapidamente acordar 
 
 cleopatrar maos_junto coracao_vermelho maos_junto",1439
1,"Comentários de Martin Veiga, 29 anos.  Brasil, conde.  Você pode ativar o bot e começar a ganhar dinheiro aqui: @Msg_Amanda_Oliveira1",2,comentario martin veiga ano Brasil conder poder ativar bot comecar ganhar dinheiro aqui msg _ amanda _ Oliveira,133
1,"Deus é maravilhoso, recebi meu lucro com sucesso, obrigado Admin.

Dm_ Telegram 👉 @FabricioGoncalvz1
#Bitso #Brazilbitcoin #Binário #Investimento 🥂🏆",2,"deu maravilhoso recebi lucro sucesso obrigar admin 
 
 dm _ telegr dorso_da fabriciogoncalvz 
 Bitso brazilbitcoin binario investimento tacas_brindar trofeu",148
1,"parabéns, testei o investimento e ficou muito bom. fico feliz em fazer parte disso",2,parabens testei investimento ficar bom fico feliz fazer parte de isso,82
1,"parabéns, esta plataforma provou ser confiável e confiável para devolver nosso investimento com bom valor de lucros sem falhas",2,parabens Plataforma provar confiavel confiavel devolver investimento bom valor lucro falho,126
1,"GanhoCasual: O melhor app para se ganhar dinheiro do Brasil 
 💞 Acesse agora para ganhar R $ 5,6 !!! 
 1️⃣ Não precisa pagar. Totalmente grátis, 100% legítimo💯 
 2️⃣ Variedade de tarefas e jogos 
 3⃣ Ganhe R $ 97,5 por semana 
 
 Instale GanhoCasual e ganhe R $ 3,9 instantaneamente, agora! 👇👇👇 < br /> https://taplnk.cc/iKHkL
https://taplnk.cc/iKHkL",2,"ganhocasual bom app ganhar dinheiro Brasil 
 coracoes_girar acer agora ganhar r ! ! ! 
  precisar pagar totalmente gratis legitimo cem_pontos 
  variedade tarefa jogo 
  ganhar r semana 
 
 instaler ganhocasual ganhar r instantaneamente agora ! Dorso_da Dorso_da Dorso_da br taplnk cc 
 taplnk cc",350
0,https://gazetabrasil.com.br/brasil/2022/10/19/justica-do-rio-revoga-prisao-de-ex-delegada-acusada-de-participar-de-esquema-de-contravencao/,2,gazetabrasil,139
0,"Comissão aprova projeto que busca reduzir circulação de dinheiro em espécie no Brasil - Notícias - Portal da Câmara dos Deputados
https://www.camara.leg.br/noticias/924215-comissao-aprova-projeto-que-busca-reduzir-circulacao-de-dinheiro-em-especie-no-brasil#:~:text=A%20Comiss%C3%A3o%20de%20Finan%C3%A7as%20e,pagamento%20de%20cheques%20em%20esp%C3%A9cie.",2,"Comissao aprovar projeto buscar reduzir circulacao dinheiro especie Brasil noticia portal Camara deputado 
 camarar leg br",354
0,"Dez frases selecionadas:

“O Brasil tem um enorme passado pela frente.” 
Millôr Fernandes (1923 - 2012)


“Com o PT no poder, até o passado torna-se incerto.” 
Salomão Schvartzman (1931 - 2019)


“Talvez o Brasil já tenha acabado e a gente não tenha dado conta disso.” 
Paulo Francis (1930 - 1997)


“Brasil, condenado à esperança.”
Millôr Fernandes (1923 - 2012)


“Infelizmente, o Brasil nunca perde uma oportunidade de perder oportunidades.” 
Roberto Campos (1917 - 2001)


“O Brasil inventou a categoria do OBVIOSCENO: aquilo que, justamente por ser óbvio, é proibido como obsceno.” 
Olavo de Carvalho (1947 - 2022)


“Eu não aprendi lendo jornais nem lendo notícias. Eu estudei!” 
Enéias Carneiro (1938 - 2007)


“Para as esquerdas brasileiras, o socialismo não fracassou; é apenas um sucesso mal explicado.” 
Roberto Campos (1917 - 2001)


“O Brasil não é um país sério.” 
Charles Gaulle (1890 - 1970)


“Uma vez criada a entidade burocrática, ela, como a matéria de Lavoisier, jamais se destrói, apenas se transforma.” 
Roberto Campos (1917 - 2001)

📌 @CulturaDeFato                           
✍🏻 culturadefato.com.br",2,"dez frase selecionadas 
 
 ""o Brasil enorme passado frente "" 
 millor fernande 
 
 
 ""com pt poder passado tornar incerto "" 
 salomao schvartzman 
 
 
 ""talvez Brasil acabar gente dar contar de isso "" 
 Paulo francisr 
 
 
 ""Brasil condenar esperanca "" 
 millor fernande 
 
 
 ""infelizmente Brasil nunca perder oportunidade perderr oportunidade "" 
 Roberto campos 
 
 
 ""o Brasil inventar categoria obviosceno justamente obvio proibir obsceno "" 
 olavo carvalho 
 
 
 ""eu aprender ler jornal ler noticia estudar ! "" 
 eneia carneiro 
 
 
 ""para esquerda Brasileiras socialismo fracassar apenas sucesso mal explicar "" 
 Roberto campos 
 
 
 ""o Brasil pais serio "" 
 Charles gaulle 
 
 
 ""uma vez criar entidade burocratico materia lavoisier jamais destroir apenas transformar "" 
 Roberto campos 
 
 tachar culturadefato 
 escrevendo_a culturadefato br",1124
1,"Ganhe 12.000.000 Kwai Golds semanalmente! De segunda a domingo, venha me impulsionar no Kwai todos os dias e ganharemos dinheiro juntos! https://s.kwai.app/s1/V0j-YJhZ",2,Ganhe   kwai golds semanaleunte !  de segundo a domingo  ver eu impulsionar em o kwai todo o dias e ganharemo dinheiro junto ! s kwai app,167
1,"Feedback de magu pe 36 anos. Brazil, Uberlândia.

Você pode ativar o bot e começar a ganhar dinheiro aqui: 
Conecte-se comigo: @FabricioGoncalvez_Blug",2,"feedbackr magu pe ano brazil uberlandia 
 
 poder ativar bot comecar ganhar dinheiro aqui 
 conecter comigo fabriciogoncalvez _ Blug",150
1,"Feedback de magu pe 36 anos. Brazil, Uberlândia.

Você pode ativar o bot e começar a ganhar dinheiro aqui: 
Conecte-se comigo: @Fabricio_Goncalvez_Botz",2,"feedbackr magu pe ano brazil uberlandia 
 
 poder ativar bot comecar ganhar dinheiro aqui 
 conecter comigo fabricio _ goncalvez _ Botz",151
1,"Olá membros ✍,
🗣Se você está interessado em investir conosco, agora é o melhor momento


 💹 A maioria dos traders luta para vencer mesmo com bons sinais, seja porque estão muito ocupados ou ocupados.
Com nosso serviço de investimento, agora você pode ter ganhos estáveis e consistentes enquanto mantém seu emprego ou negócio.

👉 Nós trabalhamos, você ganha💰

🔰 Cobramos 10% de comissão de negociação, mas tudo valerá a pena quando você vir as maravilhas que fazemos.
🔰Para transparência e confiança, iremos fornecer-lhe os dados de login da sua conta, permitindo-lhe monitorizar o progresso do seu investimento.
“Se você está assistindo isso, junte-se a nós hoje.  Você vai adorar.
Clique 🔻🔻🔻🔻
@Fabricio_Goncalvez_Botz",2,"olar membro escrevendo_a 
 silhueta_falar interessar investir conosco agora bom momento 
 
 
 grafico_subir maiozer Traders lutar vencer bom sinal porque ocupar ocupar 
 servico investimento agora poder ter ganho estavel consistente enquanto manter emprego negocio 
 
 dorso_da Trabalhamos ganhar saco_de 
 
 simbolo_japones cobrar comissao negociacao tudo valer pena vir maravilhas fazer 
 simbolo_japones transparencia confianca irer fornecer dado login contar permitir monitorizar progresso investimento 
 ""se assistir junte hoje ir adorar 
 clique triangulo_vermelho triangulo_vermelho triangulo_vermelho triangulo_vermelho 
 fabricio _ goncalvez _ Botz",718
1,"PARA AQUELES QUE FORAM ADICIONADOS AQUI SEM A SUA PERMISSÃO, PEÇO SINCERAS DESCULPAS, ESTE É O LUGAR ONDE VOCÊ PODE INVESTIR SEU DINHEIRO E GARANTIR UMA RETIRADA SEGURA.
 VAMOS JUNTAR NOSSAS MÃOS PARA CONSTRUIR ESTA PLATAFORMA... OBRIGADO.
 CONFIE NO PROCESSO E EXPERIMENTE, NINGUÉM SE ARREPENDEU DE INVESTIR CONOSCO.  SOMOS PARA INVESTIMENTOS.  ACESSE SEMPRE A MENSAGEM DO PIN E ENTRE EM CONTATO COMIGO PRIVADAMENTE PARA MAIS INFORMAÇÕES PARA INICIAR SEUS INVESTIMENTOS.
 OBRIGADO!!🏅🏅🏅🏅🏅🏅🏅",2,"adicionar aqui permissao pecar sincero desculpa lugar onde poder investir dinheiro garantir retirada seguro 
 ir juntar mao construir plataforma obrigar 
 confie processo experimente ninguem arrepender investir conosco investimento acer sempre mensagem pin contato comigo privadamente informacao iniciar investimento 
 obrigar ! ! medalha_esportiva medalha_esportiva medalha_esportiva medalha_esportiva medalha_esportiva medalha_esportiva medalha_esportiva",490
1,"Devo tudo a este grupo de investimentos, na semana passada, paguei todas as dívidas que devia, não estou mais falido e pobre, estou financeiramente bem porque tenho sacado bons lucros daqui, este investimento é bom,  e acabei de fazer outro saque.",2,dever tudo grupar investimento semana passado paguei todo divida dever falido pobre financeiramente bem porque sacar bom lucro de aqui investimento bom   acabar fazer outro saque,247
1,"Como o Admin sempre diria, este grupo de Investimentos está configurado com o objetivo de reduzir a pobreza e as dificuldades no Brasil e em todo o mundo!!",2,Admin sempre dirio grupo investimento configurar objetivo reduzir pobreza dificuldade Brasil todo mundo ! !,155
0,https://gazetabrasil.com.br/brasil/2022/10/11/em-sc-corretores-de-imoveis-sao-presos-e-pf-apreende-r-150-milhoes-em-bens-de-investigados-por-lavagem-de-dinheiro/,2,gazetabrasil,161
1,"Comentários de Rosimeire André
27 anos. São Paulo, Brasil.

Você pode ativar o bot e começar a ganhar dinheiro aqui
Conecte-se comigo: @Msg_Amanda_Oliveira1",2,"comentario rosimeirer Andre 
 ano Paulo Brasil 
 
 poder ativar bot comecar ganhar dinheiro aqui 
 conecter comigo msg _ amanda _ Oliveira",156
1,"Feedback de Ângelo Lemos
25 anos. Brazil, Cariacica.

Você pode ativar o bot e começar a ganhar dinheiro Aqui @Msg_Amanda_Oliveira1",2,"feedbackr angelo ler 
 ano brazil cariacica 
 
 poder ativar bot comecar ganhar dinheiro aqui msg _ amanda _ Oliveira",131
1,"PASSAPORTE SANITÁRIO
   *CØMPROVANTE VACINAL  *


✔️REGISTR0 doses da V∆CIN∆ DIRETAMENTE no C0NECTSUS

🕐Cai no SISTEM∆ do C0NECTESUS em 30 MINUTOS 🕓

🔈Funciona via QR CODE 📲 

📌 TEMOS TODOS OS LABORATÓRIOS 💉💉

🩺NOSSOS LANÇAMENTOS RESPEITAM OS DEVIDOS INTERVALOS DE TEMPO( APRAZAMENTO).

*NÃO FAÇAM COM CURIOSOS, TENHO VÁRIAS PROVAS SOCIAIS. 📌📌

➡️➡️ CHAME QUEM SABE O QUE FAZ.

⬇️⬇️⬇️

@novaccix
💉💉💉💉


📌Entre na FACULDADE sem medo! 
📌CONTINUE em seu EMPREGO!
📌Faça a sua VIAGEM sem PREOCUPAÇÃO!
📌Seu filho em PAZ na ESCOLA!

✅ ATU∆LIZE SUAS D0SES 

📌5 DOSES DISPONÍVEIS ACIMA DE 65 anos.
📌 4 DOSES DISPONÍVEIS acima dos 18 anos .
📌 3 DOSES acima dos 5 anos .
📌 2 DOSES , 3 e 4 anos.
📌 1 Dose 6 meses a 2 anos.

APROVEITE para fazer o seu C0MPRØVANTE V∆CIN∆L HOJE!!!


⚠️ NÃO CHAMAMOS NINGUÉM NO PRIVADO, CASO TENHA INTERESSE ME CHAME NESSE LINK ⬇️ ⬇️⬇️⬇️⬇️⬇️
   @novaccix

💸💸O PAGAMENTO só é feito somente APÓS o serviço SER FINALIZADO . 
*NÃO PERCA TEMPO,CHAME AGORA MESMO E FIQUE LIVRE DESSE VENENO EM SEU CORPO*
⬇️⬇️⬇️⬇️⬇️
@novaccix 

@novaccix",2,"passaporte sanitario 
 * comprovante vacinal * 
 
 
 marca_de registr doser vcin diretamente c nectsus 
 
 1_hora cair sistem c nectesus minuto 4_horas 
 
 alto-falante_com funcionar via qr coder telefone_celular 
 
 tacharrrr todo laboratorio Seringa Seringa 
 
 estetoscopio lancamento respeitar devir intervalo tempo aprazamento 
 
 * fazerm curioso varias prova social tacharrrr tacharrrr 
 
 sseta_par sseta_par chame saber fazer 
 
 sseta_par sseta_par sseta_par 
 
 em ovaccix 
 Seringa Seringa Seringa Seringa 
 
 
 tacharrrr Faculdade medo ! 
 tacharrrr continuar emprego ! 
 tacharrrr fazer viagem preocupacao ! 
 tacharrrr filho paz escola ! 
 
 marca_de_branca atulize d ses 
 
 tacharrrr doser disponivel acima ano 
 tacharrrr doser disponivel acima ano 
 tacharrrr doser acima ano 
 tacharrrr doser ano 
 tacharrrr doser mes ano 
 
 aproveitar fazerer c mprovante vcinl hoje ! ! ! 
 
 
 aviso chamar ninguem privado caso interesse chame em esse link sseta_par sseta_par sseta_par sseta_par sseta_par sseta_par 
 em ovaccix 
 
 dinheiro_voar dinheiro_voar pagamento fazer somente apos servico finalizar 
 * perca tempo chame agora ficar livre de esse veneno corpo * 
 sseta_par sseta_par sseta_par sseta_par sseta_par 
 em ovaccix 
 
 em ovaccix",1048
0,"Canalhas, enquanto a população está juntando um dinheiro para comprar um presente para suas famílias, esses parasitas estão sugando cada vez mais. Cambada de canalhas, lá na frente todos nós iremos sofrermos! O povo ainda está adormecido. Acordem!",2,canalha enquanto populacao juntar dinheiro comprar presente familia parasito sugar cada vez cambar canalha la frente todo irer sofrermo ! povo ainda adormecer acordem !,247
1,"Feedback de Tomás Vieira 39 anos. Brazil, Guarujá.

Você pode ativar o bot e começar a ganhar dinheiro aqui
Conecte-se comigo: @FabricioGoncalvezs",2,"feedbackr toma vieiro ano Brazil guarujar 
 
 poder ativar bot comecar ganhar dinheiro aqui 
 conecter comigo fabriciogoncalvezs",146
0,"Canal Documentários e Histórias

O Abrigo

Sinopse: Curtis LaForche (Michael Shannon) mora numa pequena cidade de Ohio com a esposa Samantha (Jessica Chastain) e sua filha de seis anos, que possui uma deficiência auditiva. Os dois trabalham pesado para juntar o dinheiro para suprir as necessidades especiais da filha, mas mesmo passando por algumas dificuldades, eles podem dizer que são felizes. Isso começa a mudar quando Curtis passa a ter pesadelos com uma tempestade apocalíptica e começa a ficar obsessivo. Ele constrói um abrigo no quintal e desperta a preocupação da esposa e a desconfiança dos amigos e colegas de trabalho.

@canaldocsHistoricos",2,"Canal documentario historia 
 
 Abrigo 
 
 sinopse Curtis laforcher Michael shannon morar pequeno cidade Ohio esposo samantha jessico Chastain filhar seis ano possuir deficiencia auditivo dois trabalhar pesar juntar dinheiro suprir necessidade especial filhar passarr algum dificuldade poder dizer feliz comecarr mudar Curtis passar ter pesadelo tempestade apocaliptico comecarr ficar obsessivo constroi Abrigo quintal despertar preocupacao esposo Desconfianca amigo colega trabalho 
 
 Canaldocshistoricos",655
0,"https://youtu.be/I6q87VF0r0Q
Empregados do PT, remunerados com dinheiro público, portando Smartphones caríssimo, invadem comércios alheios, para exigir cestas básicas a mando do partido político mais rico do Brasil. (PT)",2,"youtube 
 empregado pt remunerar dinheiro publico portar Smartphones carissimo invadir comercio alheio exigir cesta basica mar partido politico rico Brasil pt",220
0,"Como os reguladores de diferentes países se comparam? “O dinheiro da indústria permeia os principais reguladores do mundo”, escreveu Demasi, demonstrado a seguir:

- Administração de Produtos Terapêuticos da Austrália - 96% do orçamento derivado da indústria
- EMA da Europa - 89%
- MHRA do Reino Unido - 86%
- Agência de Dispositivos Médicos e Farmacêuticos do Japão — 85%
- FDA dos EUA - 65%
- Saúde do Canadá - 50,5%
https://www.youtube.com/watch?v=05GGaCBk9Mo",2,"regulador diferentes pais compar ? ""o dinheiro industria permeio principal regulador mundo"" escrever demasi demonstrar seguir 
 
 Administracao produto terapeutico australiar orcamento derivar industria 
 ema Europa 
 Mhra reino unir 
 agencia dispositivo medico farmaceutico Japao -- 
 fda EUA 
 saude Canada 
 youtube",463
